product_type;exporter_cnpj;vol;port_of_export;country_of_destination
SOYBEAN CAKE;77294254000194;43454752.96;SANTOS;INDONESIA
SOYBEAN CAKE;77294254000194;9279000.0;SANTOS;JAPAN
SOYBEANS;77294254000194;69300000.0;SANTOS;JAPAN
SOYBEANS;77294254000194;2000000.0;PARANAGUA;PAKISTAN
SOYBEANS;77294254000194;28000000.0;BARCARENA;ROMANIA
SOYBEANS;77294254000194;475724.0;PARANAGUA;SOUTH KOREA
SOYBEANS;77294254000194;69565000.0;BARCARENA;TAIWAN
SOYBEANS;77294254000194;150000.0;PARANAGUA;THAILAND
SOYBEAN CAKE;77294254000194;18329731.445;SANTOS;THAILAND
SOYBEANS;77294254000194;20000000.0;SANTOS;THAILAND
SOYBEANS;77294254000194;13300000.0;VITORIA;THAILAND
SOYBEANS;77294254000194;180000.0;SAO LUIS;TURKEY
SOYBEAN CAKE;77294254000194;48020959.16999999;SANTOS;VIETNAM
SOYBEANS;77294254000194;4500000.0;SANTOS;VIETNAM
SOYBEANS;77294254000356;10000000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;77294254000356;128787880.0;SANTOS;CHINA (MAINLAND)
SOYBEAN OIL;77294254000356;3092999.9999999995;PARANAGUA;INDIA
SOYBEAN CAKE;77294254000356;30209354.713000003;SANTOS;JAPAN
SOYBEANS;77294254000356;19094060.0;SANTOS;UNITED ARAB EMIRATES
SOYBEANS;77294254000437;2400000.0;SANTOS;CHINA (MAINLAND)
SOYBEAN CAKE;77294254001328;9279000.0;SANTOS;INDONESIA
SOYBEANS;77294254001328;70389000.0;BARCARENA;SAUDI ARABIA
SOYBEANS;77294254001832;22398107.0;SAO LUIS;CHINA (MAINLAND)
SOYBEAN OIL;77294254002057;2238896.918;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77294254002057;30072250.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77294254002057;158596005.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;77294254002057;10000000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77294254002057;84250000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;77294254002057;24000000.0;VITORIA;CHINA (MAINLAND)
SOYBEAN OIL;77294254002057;6804600.0;PARANAGUA;INDIA
SOYBEAN OIL;77294254002057;412400.0;PARANAGUA;MADAGASCAR
SOYBEAN OIL;77294254002057;1752699.9999999998;PARANAGUA;MALAYSIA
SOYBEAN OIL;77294254002057;1031000.0;PARANAGUA;PAKISTAN
SOYBEANS;77294254002057;25000000.0;PARANAGUA;TAIWAN
SOYBEANS;77294254002057;25000000.0;SANTOS;VIETNAM
SOYBEANS;77294254002138;70807000.0;BARCARENA;CHINA (MAINLAND)
SOYBEANS;77294254002138;68250000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;77294254002138;131200000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;77294254002138;3500000.0;VITORIA;CHINA (MAINLAND)
SOYBEAN CAKE;77294254002138;58499970.99999999;MANAUS;GERMANY
SOYBEAN CAKE;77294254002138;36085000.0;MANAUS;NETHERLANDS
SOYBEANS;77294254002138;68000000.0;VITORIA;SOUTH AFRICA
SOYBEAN CAKE;77294254002138;59540249.99999999;MANAUS;SPAIN
SOYBEANS;77294254002138;20000000.0;SANTOS;TAIWAN
SOYBEAN CAKE;77294254002561;19836440.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;77294254002561;69300000.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;77294254004262;2070000.0;VITORIA;THAILAND
SOYBEANS;77294254004939;66500000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;77294254005153;69300000.0;VITORIA;CHINA (MAINLAND)
SOYBEAN OIL;77294254005900;309300.0;PARANAGUA;BANGLADESH
SOYBEANS;77294254005900;3000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77294254005900;95969505.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;77294254005900;25000000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77294254005900;9053000.0;VITORIA;CHINA (MAINLAND)
SOYBEANS;77294254005900;25000000.0;SANTOS;EUROPEAN UNION
SOYBEANS;77294254005900;6000000.0;SAO LUIS;EUROPEAN UNION
SOYBEAN OIL;77294254005900;1031000.0;PARANAGUA;INDIA
SOYBEAN CAKE;77294254005900;19485900.0;SANTOS;INDONESIA
SOYBEAN CAKE;77294254005900;16073290.0;SANTOS;JAPAN
SOYBEANS;77294254005900;5230278.0;SANTOS;PHILIPPINES
SOYBEANS;77294254005900;2800.0;SAO LUIS;PORTUGAL
SOYBEANS;77294254005900;69917000.0;SANTOS;SINGAPORE
SOYBEANS;77294254006044;86000000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;77294254006044;69300000.0;SANTOS;CHINA (MAINLAND)
SOYBEANS;77294254006044;15000000.0;SANTOS;VIETNAM
SOYBEANS;77294254006206;369990103.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77294254006206;68250000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;77294254006206;68982.0;SAO FRANCISCO DO SUL;TAIWAN
SOYBEANS;77294254006206;20000000.0;SAO FRANCISCO DO SUL;VENEZUELA
SOYBEANS;77294254006206;28000000.0;SAO FRANCISCO DO SUL;VIETNAM
SOYBEANS;77294254008098;439114000.0;BARCARENA;CHINA (MAINLAND)
SOYBEANS;77294254008098;9000000.0;SAO LUIS;CHINA (MAINLAND)
SOYBEANS;77294254008098;130468044.0;BARCARENA;EUROPEAN UNION
SOYBEANS;77294254008098;50000000.0;BARCARENA;JAPAN
SOYBEANS;77294254008098;5000000.0;SAO LUIS;MAURITIUS
SOYBEANS;77294254008098;32772000.0;BARCARENA;PORTUGAL
SOYBEANS;77294254008098;66000000.0;BARCARENA;TURKEY
SOYBEANS;77752293000198;1000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;77752293000279;3608500.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;77752293000279;3092999.9999999995;PARANAGUA;MALAYSIA
SOYBEAN CAKE;77752293000350;5155000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;77752293000350;1031000.0;PARANAGUA;INDIA
SOYBEAN OIL;77752293000945;515500.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77752293000945;35000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;77752293000945;1031000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;77752293000945;2577499.9999999995;PARANAGUA;INDIA
SOYBEANS;77752293000945;2500000.0;PARANAGUA;INDONESIA
SOYBEAN CAKE;77752293001160;2062000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;77752293001240;1546499.9999999998;PARANAGUA;BANGLADESH
SOYBEAN OIL;77752293001240;732009.9999999999;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77752293001240;25000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;77752293001240;3092999.9999999995;PARANAGUA;FRANCE
SOYBEAN OIL;77752293001240;4639500.0;PARANAGUA;INDIA
SOYBEAN CAKE;77752293001240;1031000.0;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;77752293001240;2062000.0;PARANAGUA;THAILAND
SOYBEAN CAKE;77752293001240;1031000.0;PARANAGUA;TURKEY
SOYBEAN OIL;77752293006048;515500.0;PARANAGUA;INDIA
SOYBEAN CAKE;77752293006048;5155000.0;PARANAGUA;POLAND
SOYBEAN CAKE;77752293006129;3608500.0;PARANAGUA;FRANCE
SOYBEAN OIL;77752293006129;1031000.0;PARANAGUA;INDIA
SOYBEAN OIL;77752293006129;985732.9140000001;PARANAGUA;MALAYSIA
SOYBEAN CAKE;77752293006129;1031000.0;PARANAGUA;POLAND
SOYBEAN CAKE;77752293006129;118565.0;PARANAGUA;THAILAND
SOYBEANS;77752293006200;63100000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77752293006200;4000000.0;SAO FRANCISCO DO SUL;PAKISTAN
SOYBEANS;77752293006200;544365.0;SAO FRANCISCO DO SUL;TAIWAN
SOYBEANS;77752293006633;4000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;77752293007010;2062000.0;PARANAGUA;BANGLADESH
SOYBEANS;77752293007010;15000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;77752293007281;3970367.597;PARANAGUA;MALAYSIA
SOYBEAN OIL;77752293008091;2062000.0;PARANAGUA;PAKISTAN
SOYBEAN CAKE;77752293008091;1031000.0;PARANAGUA;SOUTH KOREA
SOYBEAN OIL;77752293008687;413734.114;PARANAGUA;INDIA
SOYBEANS;77752293009497;60835166.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77752293009497;5000000.0;PARANAGUA;VIETNAM
SOYBEANS;77752293014229;5027965.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77752293014229;20000000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;77753275000120;20000000.0;PARANAGUA;BANGLADESH
SOYBEANS;77753275000120;141000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77753275000120;2000000.0;PARANAGUA;IRAN
SOYBEANS;77753275000120;2300000.0;PARANAGUA;THAILAND
SOYBEANS;77753275000392;9000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77753275000473;12500000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77753275000554;2000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77804847000153;2300000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77804847000234;3300000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;77856995000111;1976503.294;PARANAGUA;BANGLADESH
SOYBEAN OIL;77856995000111;3778446.9469999997;PARANAGUA;INDIA
SOYBEAN CAKE;77856995000111;7323559.004999999;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;77856995000111;23334709.604;PARANAGUA;TURKEY
SOYBEANS;77856995001436;2468778.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77856995001789;2984818.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;77856995002327;916311.56;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;77856995003560;763532.825;PARANAGUA;INDIA
SOYBEANS;77863223000107;326382.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223000107;10500000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77863223000298;16704470.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223000298;3658350.0;PARANAGUA;THAILAND
SOYBEANS;77863223000379;6291454.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223000450;798241.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223000450;39346.0;PARANAGUA;THAILAND
SOYBEANS;77863223000450;36090.0;PARANAGUA;VIETNAM
SOYBEANS;77863223000700;686360.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223001189;2983615.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223001340;197086.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223001693;15000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223002070;4000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223002312;112378999.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77863223002312;7700000.0;SAO FRANCISCO DO SUL;PAKISTAN
SOYBEANS;77863223002312;362873.0;SAO FRANCISCO DO SUL;TAIWAN
SOYBEANS;77863223002665;3848207.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223003203;5722212.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223003203;42130.0;PARANAGUA;THAILAND
SOYBEANS;77863223003394;313255.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223003394;332588.0;PARANAGUA;THAILAND
SOYBEANS;77863223003394;248737.0;PARANAGUA;VIETNAM
SOYBEANS;77863223004447;5000000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77863223004790;6265267.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223005842;1155515.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223006148;1070145.9375;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223006229;42999999.75;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223006490;6736295.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223006490;3286530.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77863223006490;980801.0;PARANAGUA;VIETNAM
SOYBEANS;77863223006652;1442806.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223007110;8435545.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223007110;557124.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77863223007110;15428.0;PARANAGUA;VIETNAM
SOYBEANS;77863223007381;1252897.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223007543;36337.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77863223007705;5000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223007977;2110585.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223008000;2039198.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223008434;223468.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223009325;50055.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223009678;583211.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223009678;1069620.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77863223009678;62820.0;PARANAGUA;THAILAND
SOYBEANS;77863223009678;2499049.0;PARANAGUA;VIETNAM
SOYBEANS;77863223009759;19649479.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223009759;500000.0;PARANAGUA;VIETNAM
SOYBEANS;77863223009830;50389.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;77863223010099;432036.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223010170;1150237.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223010170;300000.0;PARANAGUA;THAILAND
SOYBEANS;77863223010250;70000.0;PARANAGUA;THAILAND
SOYBEANS;77863223010331;25000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223010331;34773.0;PARANAGUA;VIETNAM
SOYBEANS;77863223010412;1202546.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223010501;403668.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223010684;28528.0;PARANAGUA;THAILAND
SOYBEANS;77863223010684;23960.0;PARANAGUA;VIETNAM
SOYBEANS;77863223010846;1245707.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223010846;247679.0;PARANAGUA;VIETNAM
SOYBEANS;77863223011060;854733.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223011575;86583.0;PARANAGUA;THAILAND
SOYBEANS;77863223011656;13999999.99957275;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223013780;5111214.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;77863223013780;413483.0;PARANAGUA;VIETNAM
SOYBEANS;77863223014086;714110.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;77890846000179;7732499.999999999;PARANAGUA;EGYPT
SOYBEAN CAKE;77890846000179;9279000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN OIL;77890846000179;1031000.0;PARANAGUA;MADAGASCAR
SOYBEAN CAKE;77890846000179;8296456.999999999;PARANAGUA;NETHERLANDS
SOYBEAN CAKE;77890846000250;5155000.0;PARANAGUA;POLAND
SOYBEAN OIL;77890846000764;1031000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;77890846001655;2062000.0;PARANAGUA;POLAND
SOYBEAN CAKE;77890846002708;5155000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;77890846002708;16805300.0;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;77890846003941;8285115.999999999;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;77890846003941;1031000.0;PARANAGUA;FRANCE
SOYBEAN CAKE;77890846003941;23197500.0;PARANAGUA;NETHERLANDS
SOYBEAN CAKE;77890846003941;17527000.0;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;77890846004247;60795341.97399999;ANTONINA;FRANCE
SOYBEAN CAKE;77890846004247;2134170.0;PARANAGUA;GERMANY
SOYBEAN CAKE;77890846004247;29988748.55;ANTONINA;NETHERLANDS
SOYBEAN CAKE;77890846004247;58609257.0;PARANAGUA;NETHERLANDS
SOYBEAN CAKE;77890846004247;1546499.9999999998;PARANAGUA;SLOVENIA
SOYBEAN CAKE;77890846004247;15465000.0;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;77890846004247;13880131.335;PARANAGUA;SPAIN
SOYBEAN CAKE;77890846004328;581308.73;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;77890846004328;1334289.2699999998;PARANAGUA;FRANCE
SOYBEAN CAKE;78747946000103;1504389.836;PARANAGUA;TURKEY
SOYBEANS;78907771000588;3000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN CAKE;78907771002440;1464789.126;PARANAGUA;TURKEY
SOYBEANS;78956968000426;2500000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;78956968004332;2500000.0;PARANAGUA;INDONESIA
SOYBEANS;78956968005495;5000000.0;PARANAGUA;BANGLADESH
SOYBEANS;79038097000181;29300000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEAN CAKE;79038097000181;71249.317;PARANAGUA;POLAND
SOYBEANS;79038097001153;275000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;79038097001153;26450000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEAN CAKE;79038097001153;5483232.253;SANTOS;INDONESIA
SOYBEAN CAKE;79038097001153;9906088.223;PARANAGUA;POLAND
SOYBEAN CAKE;79038097001153;123720.0;PARANAGUA;SOUTH KOREA
SOYBEAN OIL;79038097003873;186381.087;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;79038097003873;5413104.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;79038097003873;14207296.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;79038097003873;1500000.0;SALVADOR;CHINA (MAINLAND)
SOYBEANS;79038097003873;16456657.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEAN OIL;79038097003873;1123418.84;PARANAGUA;INDIA
SOYBEANS;79038097003873;2548749.0;SALVADOR;MAURITIUS
SOYBEANS;79038097003873;1000000.0;SAO FRANCISCO DO SUL;PAKISTAN
SOYBEAN CAKE;79038097003873;16072636.8615;PARANAGUA;POLAND
SOYBEAN CAKE;79038097003873;3092999.9999999995;SALVADOR;SOUTH KOREA
SOYBEANS;79038097003873;2893681.0;PARANAGUA;TAIWAN
SOYBEANS;79038097003873;105095.0;SAO FRANCISCO DO SUL;TAIWAN
SOYBEAN CAKE;79114450000165;7216999.999999999;PARANAGUA;SOUTH KOREA
SOYBEANS;79114450000408;3000000.0;PARANAGUA;IRAN
SOYBEAN CAKE;79114450000408;2062000.0;PARANAGUA;NETHERLANDS
SOYBEAN CAKE;79114450000408;8247999.999999999;PARANAGUA;POLAND
SOYBEAN CAKE;79114450000408;42361057.85;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;79114450000408;3608500.0;PARANAGUA;SPAIN
SOYBEAN CAKE;79114450000408;4587950.0;PARANAGUA;TURKEY
SOYBEAN OIL;79114450000912;55612.13999999999;SANTOS;GUYANA
SOYBEAN OIL;79114450000912;55612.13999999999;SANTOS;PANAMA
SOYBEAN OIL;79114450000912;332955.26399999997;SANTOS;VENEZUELA
SOYBEAN CAKE;79114450001722;24208775.939;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;79114450001722;5155000.0;PARANAGUA;NETHERLANDS
SOYBEAN CAKE;79114450001722;5051900.0;PARANAGUA;POLAND
SOYBEAN CAKE;79114450001722;42709995.676;PARANAGUA;SOUTH KOREA
SOYBEAN CAKE;79114450015197;8247999.999999999;PARANAGUA;SPAIN
SOYBEAN CAKE;79114450015944;15374942.15;PARANAGUA;EGYPT
SOYBEAN CAKE;79114450015944;5155000.0;PARANAGUA;EUROPEAN UNION
SOYBEAN CAKE;79114450015944;5405878.385;PARANAGUA;POLAND
SOYBEAN CAKE;79114450015944;2062000.0;PARANAGUA;SPAIN
SOYBEAN CAKE;79114450015944;7216999.999999999;PARANAGUA;TURKEY
SOYBEANS;81175416000142;2000000.0;PARANAGUA;BANGLADESH
SOYBEANS;81175416000142;14700000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;81175416000657;2000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEANS;81175416001467;2000000.0;PARANAGUA;CHINA (MAINLAND)
SOYBEAN OIL;81584278000155;2065514.679;PARANAGUA;INDIA
SOYBEAN CAKE;81584278000155;15464999.999999998;SALVADOR;ROMANIA
SOYBEAN CAKE;81584278004223;1185650.0;SALVADOR;GERMANY
SOYBEAN CAKE;81584278004223;1715910.8269999996;PARANAGUA;POLAND
SOYBEAN CAKE;81584278004223;2920261.105;PARANAGUA;SOUTH KOREA
SOYBEAN OIL;81585671000244;89964.02900000002;PARANAGUA;PAKISTAN
SOYBEAN CAKE;83054478000121;1803513.866;PARANAGUA;POLAND
SOYBEANS;83054478000121;185538.0;PARANAGUA;THAILAND
SOYBEANS;83054478000806;1601899.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEAN OIL;84046101000193;1205202.915;ITAJAI;ANGOLA
SOYBEAN OIL;84046101000193;127788.326;ITAJAI;ANTIGUA AND BARBUDA
SOYBEAN OIL;84046101000193;3092999.9999999995;PARANAGUA;BANGLADESH
SOYBEAN OIL;84046101000193;14923.725;ITAJAI;CAPE VERDE
SOYBEAN OIL;84046101000193;2588915.232;SAO FRANCISCO DO SUL;CHILE
SOYBEAN OIL;84046101000193;351006.01200000005;ITAJAI;CHINA (MAINLAND)
SOYBEANS;84046101000193;314549988.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;84046101000193;103750286.0;SAO LUIS;CHINA (MAINLAND)
SOYBEAN OIL;84046101000193;26862.705;ITAJAI;EL SALVADOR
SOYBEANS;84046101000193;10800000.0;SANTOS;EUROPEAN UNION
SOYBEAN CAKE;84046101000193;31187750.0;PARANAGUA;FRANCE
SOYBEAN CAKE;84046101000193;41632761.511999995;SAO LUIS;GERMANY
SOYBEAN OIL;84046101000193;956800.9920000001;ITAJAI;GHANA
SOYBEAN OIL;84046101000193;50550.960999999996;ITAJAI;GUATEMALA
SOYBEAN OIL;84046101000193;652119.872;ITAJAI;GUYANA
SOYBEAN OIL;84046101000193;63375.56999999999;ITAJAI;HAITI
SOYBEAN OIL;84046101000193;11325534.999999998;PARANAGUA;INDIA
SOYBEAN CAKE;84046101000193;16716603.069999995;RIO GRANDE;INDONESIA
SOYBEAN CAKE;84046101000193;89818348.69999999;SANTOS;INDONESIA
SOYBEAN CAKE;84046101000193;19687753.304;RIO GRANDE;IRAN
SOYBEAN CAKE;84046101000193;9421520.285;SANTOS;ISRAEL
SOYBEAN CAKE;84046101000193;11217130.505;RIO GRANDE;ITALY
SOYBEAN CAKE;84046101000193;49503602.123;SANTOS;JAPAN
SOYBEAN OIL;84046101000193;1031000.0;PARANAGUA;MALAYSIA
SOYBEAN OIL;84046101000193;19716.843999999997;ITAJAI;NICARAGUA
SOYBEANS;84046101000193;21236211.0;PARANAGUA;NORWAY
SOYBEAN OIL;84046101000193;4182965.934671875;ITAJAI;PERU
SOYBEANS;84046101000193;25595178.0;BARCARENA;ROMANIA
SOYBEAN CAKE;84046101000193;32416949.44;BARRA COQUEIROS;ROMANIA
SOYBEAN CAKE;84046101000193;20620000.0;SALVADOR;ROMANIA
SOYBEAN CAKE;84046101000193;41288539.48;RIO GRANDE;SOUTH KOREA
SOYBEAN OIL;84046101000193;17212.545;ITAJAI;ST. VINCENT AND THE GRENADINES
SOYBEAN OIL;84046101000193;217171.902;ITAJAI;SURINAME
SOYBEAN CAKE;84046101000193;201956913.314;SANTOS;THAILAND
SOYBEANS;84046101000193;50879575.0;SANTOS;THAILAND
SOYBEAN OIL;84046101000193;58501.00199999999;ITAJAI;TOGO
SOYBEAN OIL;84046101000193;552159.267;ITAJAI;TRINIDAD AND TOBAGO
SOYBEANS;84046101000193;39459216.0;SAO LUIS;TURKEY
SOYBEAN CAKE;84046101000193;387568953.701;SANTOS;VIETNAM
SOYBEANS;84046101000193;35687432.0;SAO FRANCISCO DO SUL;VIETNAM
SOYBEANS;84046101000355;16500000.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;84046101000940;166244988.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEANS;84046101003532;65000000.0;RIO GRANDE;CHINA (MAINLAND)
SOYBEANS;84046101003532;67341752.0;SAO FRANCISCO DO SUL;CHINA (MAINLAND)
SOYBEAN CAKE;84046101003532;20185532.476;RIO GRANDE;INDONESIA
SOYBEAN CAKE;84046101003532;17667252.084999993;RIO GRANDE;JAPAN
SOYBEAN CAKE;84046101003532;34485766.412;RIO GRANDE;JORDAN
SOYBEAN CAKE;84046101003532;19950478.91;RIO GRANDE;MALAYSIA
SOYBEAN CAKE;84046101003532;16032049.999999998;RIO GRANDE;SAUDI ARABIA
SOYBEAN CAKE;84046101003532;55050805.86399999;RIO GRANDE;SPAIN
SOYBEAN OIL;84046101004423;8938770.0;RIO GRANDE;INDIA
SOYBEANS;84046101004423;18300016.0;RIO GRANDE;THAILAND
SOYBEAN CAKE;84046101004423;6224966.645;RIO GRANDE;VIETNAM
SOYBEAN CAKE;84046101004776;58200114.95999999;RIO GRANDE;SOUTH KOREA
SOYBEAN CAKE;84046101004938;56529971.25399999;SALVADOR;SOUTH KOREA
SOYBEANS;84046101005071;19008556.0;SALVADOR;CHINA (MAINLAND)
SOYBEAN OIL;84046101005233;135556.911;ITAJAI;PERU
SOYBEAN OIL;84046101005748;44214.435;ITAJAI;ANTIGUA AND BARBUDA
SOYBEAN OIL;84046101005748;11023944.817999996;SAO FRANCISCO DO SUL;CHILE
SOYBEAN OIL;84046101005748;135612.585;ITAJAI;GUATEMALA
SOYBEAN OIL;84046101005748;921266.546;ITAJAI;GUYANA
SOYBEAN OIL;84046101005748;27101.897;ITAJAI;PANAMA
SOYBEAN OIL;84046101005748;731954.3259999999;ITAJAI;PERU
SOYBEAN OIL;84046101005748;325440.30499999993;ITAJAI;SURINAME
SOYBEAN OIL;84046101005748;27280.26;ITAJAI;TRINIDAD AND TOBAGO
SOYBEANS;84046101005900;22506674.0;SALVADOR;CHINA (MAINLAND)
SOYBEAN CAKE;84046101005900;16487337.537999999;SALVADOR;ROMANIA
SOYBEANS;84046101005900;10000000.0;SANTOS;TAIWAN
SOYBEAN CAKE;84046101006043;56378045.156;SALVADOR;FRANCE
SOYBEAN OIL;84046101006396;1031000.0;PARANAGUA;BANGLADESH
SOYBEAN OIL;84046101006396;206200.0;PARANAGUA;INDIA
SOYBEAN CAKE;84046101006639;61113828.18399999;SALVADOR;EUROPEAN UNION
SOYBEAN CAKE;84046101006710;9186210.0;PARANAGUA;UNITED STATES
